_id,application_date,completed_date,description,issued_date,permit_num,permit_type,postal,revision_num,status,street_direction,street_name,street_num,street_type,structure_type,green_tech,green_roof_area,green_roof_variation_area,heater_work,address,location,latitude,longitude
7434,2009-11-26,2010-05-05,Permit for installation of 2 solar collector system (Skyline Solar) (certified model number 09- ) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water.,2009-12-02,09 191605,Small Residential Projects,M4C,0,Closed, ,BALFOUR,38,AVE,SFD - Townhouse,Solar Water Heater,,,Solar Domestic Hot Water (Res),"38 BALFOUR AVE   Toronto, Canada","38, Balfour Avenue, Danforth East, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4C 1T4, Canada",43.69064144,-79.3000802
7435,2009-11-26,2013-03-11,install solar water tank on roof ( the solar water tank is already installed on the roof E.O.Dec.9/09).,2010-07-30,09 191625,Small Residential Projects,M1V,0,Closed, ,SCOVILLE,72,SQ,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"72 SCOVILLE SQ   Toronto, Canada","72, Scoville Square, Scarborough North, Scarborough, Toronto, Golden Horseshoe, Ontario, M1V 5K1, Canada",43.8275209,-79.2889264
7436,2009-11-26,2010-05-10,Permit for installation of 2 solar collector system (Skyline Solar) (certified model number 09- ) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water.,2009-12-02,09 191634,Small Residential Projects,M4K,0,Closed, ,DEARBOURNE,78,AVE,SFD - Semi-Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"78 DEARBOURNE AVE   Toronto, Canada","78, Dearbourne Avenue, Danforth by the Valley, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4K 1N2, Canada",43.67607242,-79.35507501
7437,2009-11-27,,Permit for installation of 2 solar collector system (Enerworks) (certified model number 09-186400-CE) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water.,2009-12-02,09 191849,Small Residential Projects,M4J,0,Inspection, ,SEYMOUR,36,AVE,SFD - Semi-Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"36 SEYMOUR AVE   Toronto, Canada","36, Seymour Avenue, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4J 1K8, Canada",43.67525834,-79.33409073
7438,2009-12-01,2010-01-20,"Proposal to install two solar tube exchangers @ 60 degree angle to existing flat roof assembly of single family dwelling.

",2009-12-23,09 192699,Small Residential Projects,M4W,0,Closed, ,ASTLEY,36,AVE,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"36 ASTLEY AVE   Toronto, Canada","36, Astley Avenue, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4T 1C9, Canada",43.688977,-79.3699747
7439,2009-12-01,,Permit for installation of 1 solar collector system (Enerworks Inc) (certified model number 09- 148269) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water. (Sloped Roof),2014-04-07,09 192862,Small Residential Projects,M8Y,0,Permit Issued, ,ROYAL YORK,874,RD,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"874 ROYAL YORK RD   Toronto, Canada","Royal York Road, Mimico Village, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8Y 2Z7, Canada",43.6227599,-79.5008746
7440,2009-12-01,2010-07-29,Permit for installation of 2 solar collector system (Enerworks Inc) (certified model number 09- 148269) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water. (Sloped Roof),2010-04-26,09 192907,Small Residential Projects,M4K,0,Closed, ,PLAYTER,54,BLVD,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"54 PLAYTER BLVD   Toronto, Canada","54, Playter Boulevard, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4K 2X5, Canada",43.68009424,-79.35537244
7441,2009-12-01,2011-07-26,Permit for installation of 2 solar collector system (Enerworks Inc) (certified model number 09- 148269) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water. (Sloped Roof),2010-04-26,09 193004,Small Residential Projects,M4L,0,Closed,E,GERRARD,1802,ST,SFD - Semi-Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"1802 GERRARD ST E Toronto, Canada","1802, Gerrard Street East, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 2C2, Canada",43.6781444,-79.3151435
7442,2009-12-01,2010-07-29,Permit for installation of 2 solar collector system (Enerworks Inc) (certified model number 09- 148269) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water. (Sloped Roof),2010-04-26,09 193033,Small Residential Projects,M4E,0,Closed, ,WINTHORPE,57,RD,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"57 WINTHORPE RD   Toronto, Canada","57, Winthorpe Road, Danforth Station, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4E 1R7, Canada",43.6792365,-79.295672
7443,2009-12-02,2010-02-03,"Installation of a solar hot water heating system and connection to potable water heating system.
(Solar Boiler By: THERMO DYNAMICS Ltd) Certified model #09-181272",2009-12-09,09 193196,Small Residential Projects,M4J,0,Closed, ,CRAVEN,1055,RD,Converted House,Solar Water Heater,,,Solar Domestic Hot Water (Res),"1055 CRAVEN RD   Toronto, Canada","1055, Craven Road, Toronto—Danforth, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4J 1G6, Canada",43.68122686,-79.32474151
7444,2009-12-02,,"Installation of a solar hot water heating system and connection to potable water heating system.
(Solar Boiler By: THERMO DYNAMICS Ltd) Certified model #09-181272",2009-12-09,09 193199,Small Residential Projects,M4L,0,Permit Issued, ,CRAVEN,427,RD,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"427 CRAVEN RD   Toronto, Canada","427, Craven Road, Tiny Town, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 1Z6, Canada",43.67153276,-79.32071262
7445,2009-12-02,2010-01-29,Permit for installation of 2 solar collector system (Solar Boiler) (certified model number 09-181272 ) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water.,2009-12-09,09 193203,Small Residential Projects,M4M,0,Closed, ,BROADVIEW,77,AVE,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"77 BROADVIEW AVE   Toronto, Canada","77, Broadview Avenue, Riverdale, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 2G1, Canada",43.65804561,-79.3492965
7446,2009-12-04,2011-01-26,Permit for installation of 2 solar collectors system (Enerworks Inc) (certified model number 09- 148269) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water. (Sloped Roof),2009-12-09,09 194107,Small Residential Projects,M4C,0,Closed, ,WESTLAKE,138,AVE,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"138 WESTLAKE AVE   Toronto, Canada","138, Westlake Avenue, Danforth East, Beaches—East York, East York, Toronto, Golden Horseshoe, Ontario, M4C 1L1, Canada",43.69045764,-79.30664139
7447,2009-12-04,2010-07-20,Permit for installation of 2 solar collector system (Enerworks Inc) (certified model number 09- 148269) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water. (Sloped Roof),2009-12-09,09 194116,Small Residential Projects,M4E,0,Closed, ,LEE,217,AVE,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"217 LEE AVE   Toronto, Canada","217, Lee Avenue, The Beaches, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 1J1, Canada",43.67432628,-79.29946753
7448,2009-12-04,2010-08-13,Permit for installation of 2 solar collector system (Enerworks Inc) (certified model number 09- 148269) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water. (Sloped Roof),2009-12-09,09 194164,Small Residential Projects,M4J,0,Closed, ,SAMMON,37,AVE,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"37 SAMMON AVE   Toronto, Canada","37, Sammon Avenue, Toronto—Danforth, East York, Toronto, Golden Horseshoe, Ontario, M4J 2A2, Canada",43.6846233,-79.34516964
7449,2009-12-07,2010-07-20,Permit for installation of 2 solar collector system (Enerworks Inc) (certified model number 09- 148269) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water. (Sloped Roof),2009-12-09,09 194354,Small Residential Projects,M4L,0,Closed, ,BOARDWALK,139,DR,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"139 BOARDWALK DR   Toronto, Canada","139, Boardwalk Drive, The Beaches, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 1H1, Canada",43.66675404,-79.30605808
7450,2009-12-11,2010-06-09,Permit for installation of solar collector system (Boss Solar) (certified model number 09-148268-01-CE) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water.,2009-12-15,09 196049,Small Residential Projects,M4J,0,Closed, ,MURIEL,38,AVE,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"38 MURIEL AVE   Toronto, Canada","38, Muriel Avenue, Greektown, East York, Toronto, Golden Horseshoe, Ontario, M4K 3S7, Canada",43.68172961,-79.34513907
7451,2009-12-11,2010-05-28,Permit for installation of solar collector system (Boss Solar) (certified model number 09-148268-01-CE) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water.,2009-12-15,09 196081,Small Residential Projects,M4J,0,Closed, ,MURIEL,22,AVE,SFD - Semi-Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"22 MURIEL AVE   Toronto, Canada","22, Muriel Avenue, Greektown, East York, Toronto, Golden Horseshoe, Ontario, M4K 3S7, Canada",43.68127352,-79.34498224
7452,2009-12-11,2010-05-06,Permit for installation of solar collector system (Boss Solar) (certified model number 09-148268-01-CE) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water.,2009-12-15,09 196098,Small Residential Projects,M4M,0,Closed, ,WINNIFRED,45,AVE,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"45 WINNIFRED AVE   Toronto, Canada",,,
7453,2009-12-11,2010-11-19,Permit for installation of solar collector system (Boss Solar) (certified model number 09-148268-01-CE) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water.,2009-12-15,09 196108,Small Residential Projects,   ,0,Closed, ,LINNSMORE,11,CRES,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"11 LINNSMORE CRES   Toronto, Canada","11, Linnsmore Crescent, Toronto—Danforth, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4J 1M6, Canada",43.6826562,-79.3298997
7454,2009-12-11,2010-06-04,Permit for installation of solar collector system (Boss Solar) (certified model number 09-148268-01-CE) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water.,2009-12-15,09 196117,Small Residential Projects,M4M,0,Closed, ,CUMMINGS,51,ST,SFD - Townhouse,Solar Water Heater,,,Solar Domestic Hot Water (Res),"51 CUMMINGS ST   Toronto, Canada","51, Cummings Street, Riverdale, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 1R4, Canada",43.662903,-79.3459677
7455,2009-12-11,2010-09-21,Permit for installation of solar collector system (Boss Solar) (certified model number 09-148268-01-CE) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water.,2009-12-15,09 196128,Small Residential Projects,M4J,0,Closed, ,SEYMOUR,42,AVE,SFD - Semi-Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"42 SEYMOUR AVE   Toronto, Canada","42, Seymour Avenue, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4J 1K8, Canada",43.6754522,-79.33417802
7456,2009-12-11,2010-07-19,Permit for installation of solar collector system (Boss Solar) (certified model number 09-148268-01-CE) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water.,2009-12-15,09 196135,Small Residential Projects,M4M,0,Closed, ,JONES,197 1/2,AVE,SFD - Townhouse,Solar Water Heater,,,Solar Domestic Hot Water (Res),"197 1/2 JONES AVE   Toronto, Canada","197, Jones Avenue, Leslieville, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 2A1, Canada",43.66775375,-79.33475517
7457,2009-12-14,2010-10-20,Permit for installation of 2 solar collector system (Enerworks Inc) (certified model number 09-148269) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water. (Sloped Roof),2009-12-16,09 196450,Small Residential Projects,M1L,0,Closed,S,STAMFORD,26,SQ,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"26 STAMFORD SQ S Toronto, Canada","26, Stamford Square South, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1L 1V6, Canada",43.71123713,-79.29349993
7458,2009-12-14,2010-09-17,Permit for installation of 2 solar collector system (Enerworks Inc) (certified model number 09-148269) on roof of existing dwelling for solar hot water heating system. Refer to related plumbing application for connection to potable water. (Sloped Roof),2009-12-16,09 196467,Small Residential Projects,M4A,0,Closed, ,WIGMORE,16,DR,SFD - Detached,Solar Water Heater,,,Solar Domestic Hot Water (Res),"16 WIGMORE DR   Toronto, Canada","16, Wigmore Drive, Victoria Village, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M4A 2B1, Canada",43.73116779,-79.30703733
